"","REF_DATE","GEO","DGUID","Violations","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"654",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44393372","28.58.3",NA,"..",NA,NA,2
"655",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44393372","28.58.3",NA,"..",NA,NA,2
"656",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000165839","28.58.15",NA,"..",NA,NA,0
"657",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000165839","28.58.15",NA,"..",NA,NA,0
"658",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000165839","28.58.15",1,NA,NA,NA,0
"659",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000165839","28.58.15",0,NA,NA,NA,0
"660",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000165839","28.58.15",3,NA,NA,NA,0
"661",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000165840","28.58.16",NA,"..",NA,NA,2
"662",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000165840","28.58.16",NA,"..",NA,NA,2
"663",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000165840","28.58.16",25,NA,NA,NA,2
"664",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000165840","28.58.16",0,NA,NA,NA,2
"665",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000165840","28.58.16",60,NA,NA,NA,2
"666",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44392482","28.58.4",5,NA,NA,NA,0
"667",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44392482","28.58.4",4,NA,NA,NA,0
"668",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44392482","28.58.4",3,NA,NA,NA,0
"669",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44392482","28.58.4",5,NA,NA,NA,0
"670",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44392482","28.58.4",0,NA,NA,NA,0
"671",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44351459","28.58.5",4,NA,NA,NA,0
"672",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44351459","28.58.5",4,NA,NA,NA,0
"673",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44351459","28.58.5",3,NA,NA,NA,0
"674",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44351459","28.58.5",5,NA,NA,NA,0
"675",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44351459","28.58.5",0,NA,NA,NA,0
"676",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44398723","28.58.6",1,NA,NA,NA,0
"677",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44398723","28.58.6",0,NA,NA,NA,0
"678",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44398723","28.58.6",0,NA,NA,NA,0
"679",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44398723","28.58.6",0,NA,NA,NA,0
"680",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44398723","28.58.6",0,NA,NA,NA,0
"681",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44388683","28.58.7",8,NA,NA,NA,0
"682",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44388683","28.58.7",6,NA,NA,NA,0
"683",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44388683","28.58.7",1,NA,NA,NA,0
"684",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44388683","28.58.7",7,NA,NA,NA,0
"685",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44388683","28.58.7",0,NA,NA,NA,0
"686",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44390970","28.58.8",0.73,NA,NA,NA,2
"687",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44390970","28.58.8",0.54,NA,NA,NA,2
"688",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44390970","28.58.8",0.09,NA,NA,NA,2
"689",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44390970","28.58.8",0.61,NA,NA,NA,2
"690",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44390970","28.58.8",0,NA,NA,NA,2
"691",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44358635","28.58.9",7,NA,NA,NA,0
"692",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44358635","28.58.9",6,NA,NA,NA,0
"693",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44358635","28.58.9",1,NA,NA,NA,0
"694",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44358635","28.58.9",7,NA,NA,NA,0
"695",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44358635","28.58.9",0,NA,NA,NA,0
"696",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44339086","28.58.10",0.7,NA,NA,NA,2
"697",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44339086","28.58.10",0.59,NA,NA,NA,2
"698",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44339086","28.58.10",0.1,NA,NA,NA,2
"699",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44339086","28.58.10",0.67,NA,NA,NA,2
"700",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44339086","28.58.10",0,NA,NA,NA,2
"701",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44360313","28.58.11",1,NA,NA,NA,0
"702",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44360313","28.58.11",0,NA,NA,NA,0
"703",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44360313","28.58.11",0,NA,NA,NA,0
"704",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44360313","28.58.11",0,NA,NA,NA,0
"705",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44360313","28.58.11",0,NA,NA,NA,0
"706",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44347516","28.58.12",1.01,NA,NA,NA,2
"707",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44347516","28.58.12",0,NA,NA,NA,2
"708",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44347516","28.58.12",0,NA,NA,NA,2
"709",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44347516","28.58.12",0,NA,NA,NA,2
"710",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44347516","28.58.12",0,NA,NA,NA,2
"711",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091178","28.58.13",0,NA,NA,NA,0
"712",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091178","28.58.13",0,NA,NA,NA,0
"713",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091178","28.58.13",0,NA,NA,NA,0
"714",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091178","28.58.13",0,NA,NA,NA,0
"715",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53091178","28.58.13",0,NA,NA,NA,0
"716",2015,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091179","28.58.14",0,NA,NA,NA,2
"717",2016,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091179","28.58.14",0,NA,NA,NA,2
"718",2017,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091179","28.58.14",0,NA,NA,NA,2
"719",2018,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091179","28.58.14",0,NA,NA,NA,2
"720",2019,"Manitoba [46]","2016A000246","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53091179","28.58.14",0,NA,NA,NA,2
"721",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44335793","36.58.1",26,NA,NA,NA,0
"722",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44335793","36.58.1",6,NA,NA,NA,0
"723",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44335793","36.58.1",9,NA,NA,NA,0
"724",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44335793","36.58.1",11,NA,NA,NA,0
"725",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44335793","36.58.1",27,NA,NA,NA,0
"726",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44376800","36.58.2",0.54,NA,NA,NA,2
"727",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44376800","36.58.2",0.12,NA,NA,NA,2
"728",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44376800","36.58.2",0.18,NA,NA,NA,2
"729",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44376800","36.58.2",0.22,NA,NA,NA,2
"730",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44376800","36.58.2",0.53,NA,NA,NA,2
"731",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44413713","36.58.3",754.1,NA,NA,NA,2
"732",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44413713","36.58.3",-77.32,NA,NA,NA,2
"733",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44413713","36.58.3",48.02,NA,NA,NA,2
"734",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44413713","36.58.3",20.34,NA,NA,NA,2
"735",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44413713","36.58.3",142.06,NA,NA,NA,2
"736",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000170703","36.58.15",NA,"..",NA,NA,0
"737",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000170703","36.58.15",NA,"..",NA,NA,0
"738",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000170703","36.58.15",6,NA,NA,NA,0
"739",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000170703","36.58.15",8,NA,NA,NA,0
"740",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000170703","36.58.15",1,NA,NA,NA,0
"741",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000170704","36.58.16",NA,"..",NA,NA,2
"742",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000170704","36.58.16",NA,"..",NA,NA,2
"743",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000170704","36.58.16",40,NA,NA,NA,2
"744",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000170704","36.58.16",42.11,NA,NA,NA,2
"745",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Percent unfounded","Percent",239,"units",0,"v1000170704","36.58.16",3.57,NA,NA,NA,2
"746",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44359775","36.58.4",25,NA,NA,NA,0
"747",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44359775","36.58.4",4,NA,NA,NA,0
"748",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44359775","36.58.4",4,NA,NA,NA,0
"749",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44359775","36.58.4",7,NA,NA,NA,0
"750",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total cleared","Number",223,"units",0,"v44359775","36.58.4",4,NA,NA,NA,0
"751",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44403793","36.58.5",25,NA,NA,NA,0
"752",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44403793","36.58.5",4,NA,NA,NA,0
"753",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44403793","36.58.5",4,NA,NA,NA,0
"754",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44403793","36.58.5",7,NA,NA,NA,0
"755",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared by charge","Number",223,"units",0,"v44403793","36.58.5",4,NA,NA,NA,0
"756",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44352867","36.58.6",0,NA,NA,NA,0
"757",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44352867","36.58.6",0,NA,NA,NA,0
"758",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44352867","36.58.6",0,NA,NA,NA,0
"759",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44352867","36.58.6",0,NA,NA,NA,0
"760",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Cleared otherwise","Number",223,"units",0,"v44352867","36.58.6",0,NA,NA,NA,0
"761",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44386184","36.58.7",3,NA,NA,NA,0
"762",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44386184","36.58.7",3,NA,NA,NA,0
"763",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44386184","36.58.7",4,NA,NA,NA,0
"764",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44386184","36.58.7",4,NA,NA,NA,0
"765",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, persons charged","Number",223,"units",0,"v44386184","36.58.7",5,NA,NA,NA,0
"766",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44328334","36.58.8",0.07,NA,NA,NA,2
"767",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44328334","36.58.8",0.07,NA,NA,NA,2
"768",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44328334","36.58.8",0.09,NA,NA,NA,2
"769",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44328334","36.58.8",0.09,NA,NA,NA,2
"770",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, total persons charged per 100,000 population aged 12 years and over","Rate",257,"units",0,"v44328334","36.58.8",0.11,NA,NA,NA,2
"771",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44378458","36.58.9",3,NA,NA,NA,0
"772",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44378458","36.58.9",3,NA,NA,NA,0
"773",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44378458","36.58.9",4,NA,NA,NA,0
"774",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44378458","36.58.9",3,NA,NA,NA,0
"775",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, adult charged","Number",223,"units",0,"v44378458","36.58.9",5,NA,NA,NA,0
"776",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44409215","36.58.10",0.08,NA,NA,NA,2
"777",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44409215","36.58.10",0.08,NA,NA,NA,2
"778",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44409215","36.58.10",0.1,NA,NA,NA,2
"779",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44409215","36.58.10",0.07,NA,NA,NA,2
"780",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, adult charged per 100,000 population aged 18 years and over","Rate",257,"units",0,"v44409215","36.58.10",0.12,NA,NA,NA,2
"781",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44349453","36.58.11",0,NA,NA,NA,0
"782",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44349453","36.58.11",0,NA,NA,NA,0
"783",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44349453","36.58.11",0,NA,NA,NA,0
"784",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44349453","36.58.11",1,NA,NA,NA,0
"785",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth charged","Number",223,"units",0,"v44349453","36.58.11",0,NA,NA,NA,0
"786",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44351288","36.58.12",0,NA,NA,NA,2
"787",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44351288","36.58.12",0,NA,NA,NA,2
"788",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44351288","36.58.12",0,NA,NA,NA,2
"789",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44351288","36.58.12",0.33,NA,NA,NA,2
"790",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v44351288","36.58.12",0,NA,NA,NA,2
"791",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53097533","36.58.13",0,NA,NA,NA,0
"792",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53097533","36.58.13",0,NA,NA,NA,0
"793",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53097533","36.58.13",0,NA,NA,NA,0
"794",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53097533","36.58.13",0,NA,NA,NA,0
"795",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Total, youth not charged","Number",223,"units",0,"v53097533","36.58.13",0,NA,NA,NA,0
"796",2015,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53097534","36.58.14",0,NA,NA,NA,2
"797",2016,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53097534","36.58.14",0,NA,NA,NA,2
"798",2017,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53097534","36.58.14",0,NA,NA,NA,2
"799",2018,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53097534","36.58.14",0,NA,NA,NA,2
"800",2019,"British Columbia [59]","2016A000259","Trafficking in persons [1525]","Rate, youth not charged per 100,000 population aged 12 to 17 years","Rate",257,"units",0,"v53097534","36.58.14",0,NA,NA,NA,2
"801",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44366238","33.58.1",12,NA,NA,NA,0
"802",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44366238","33.58.1",27,NA,NA,NA,0
"803",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44366238","33.58.1",9,NA,NA,NA,0
"804",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44366238","33.58.1",15,NA,NA,NA,0
"805",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Actual incidents","Number",223,"units",0,"v44366238","33.58.1",21,NA,NA,NA,0
"806",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44388908","33.58.2",0.29,NA,NA,NA,2
"807",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44388908","33.58.2",0.64,NA,NA,NA,2
"808",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44388908","33.58.2",0.21,NA,NA,NA,2
"809",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44388908","33.58.2",0.35,NA,NA,NA,2
"810",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Rate per 100,000 population","Rate",257,"units",0,"v44388908","33.58.2",0.48,NA,NA,NA,2
"811",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44395443","33.58.3",68.91,NA,NA,NA,2
"812",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44395443","33.58.3",122.23,NA,NA,NA,2
"813",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44395443","33.58.3",-67.04,NA,NA,NA,2
"814",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44395443","33.58.3",64.45,NA,NA,NA,2
"815",2019,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Percentage change in rate","Percent",239,"units",0,"v44395443","33.58.3",37.74,NA,NA,NA,2
"816",2015,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000168879","33.58.15",NA,"..",NA,NA,0
"817",2016,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000168879","33.58.15",NA,"..",NA,NA,0
"818",2017,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000168879","33.58.15",7,NA,NA,NA,0
"819",2018,"Alberta [48]","2016A000248","Trafficking in persons [1525]","Unfounded incidents","Number",223,"units",0,"v1000168879","33.58.15",11,NA,NA,NA,0
